Smiles,blood potassium decreased,malaise,renal failure acute,acute kidney injury,rash papular,haematemesis,fatigue,cough,depression,restlessness,hypoglycaemia,hyperglycaemia,oedema,cyanosis,neonatal disorder,aggression,urinary tract infection,muscle rigidity,delirium,paralysis,chest discomfort,cerebral haemorrhage,hepatitis,vision blurred,rash,hypotonia neonatal,convulsion,aspartate aminotransferase increased,acidosis,thrombocytopenia,bronchospasm,myocardial infarction,psychomotor hyperactivity,respiratory depression,pericardial effusion,neonatal respiratory distress syndrome,body temperature increased,hypercalcaemia,eosinophilia,angioedema,screaming,multiple organ dysfunction syndrome,blood pressure decreased,rhinorrhoea,cardiac failure congestive,cognitive disorder,neutropenia,heart rate increased,arthralgia,asthma,hypertension,pulmonary haemorrhage,hepatotoxicity,hypoglycaemia neonatal,gamma-glutamyltransferase increased,depressed level of consciousness,movement disorder,influenza like illness,malignant neoplasm progression,visual impairment,ventricular fibrillation,mood altered,feeding disorder,bronchopulmonary dysplasia,cardiac arrest,dry skin,dizziness,deafness,syncope,bacterial infection,speech disorder,flatulence,metabolic acidosis,toxic epidermal necrolysis,deep vein thrombosis,bradycardia,alanine aminotransferase increased,cytomegalovirus infection,unresponsive to stimuli,haemoglobin decreased,urticaria,gastroenteritis,urinary retention,blood creatinine increased,neuropathy peripheral,dermatitis atopic,growth retardation,pleural effusion,blister,jaundice,anxiety,hallucination,brain oedema,back pain,pyrexia,otitis media,eye movement disorder,transaminases increased,drug hypersensitivity,haemolysis,haematoma,wheezing,clostridium difficile infection,ventricular septal defect,feeling hot,muscular weakness,shock,eczema,mydriasis,paraesthesia,erythema,hepatic enzyme increased,hyperthermia,acute myeloid leukaemia,disturbance in attention,haemoptysis,chills,hypokalaemia,pancreatitis,coma,febrile neutropenia,hypothermia,agitation,cardio-respiratory arrest,pneumonitis,blindness,decreased appetite,dyskinesia,haemorrhage,haemodynamic instability,heart rate decreased,muscle spasms,chest pain,gait disturbance,dystonia,upper respiratory tract infection,lip swelling,hepatomegaly,electrolyte imbalance,sleep disorder,tinnitus,lymphadenopathy,fluid retention,abdominal pain upper,apnoea,herpes zoster,haemolytic anaemia,lactic acidosis,somnolence,bronchiolitis,mucosal inflammation,retching,migraine,disorientation,myalgia,stomatitis,stevens-johnson syndrome,disease progression,discomfort,sepsis,sedation,epistaxis,ventricular tachycardia,fungal infection,abdominal discomfort,swelling,nervousness,enuresis,hypotonia,pseudomonas infection,abnormal behaviour,injection site pain,immunodeficiency,hypospadias,ear infection,septic shock,rash macular,weight increased,leukopenia,anaphylactic reaction,pancytopenia,diarrhoea,feeling abnormal,oxygen saturation decreased,rash generalised,anger,skin exfoliation,vomiting,skin discolouration,aspiration,electrocardiogram qt prolonged,suicidal ideation,drug intolerance,pharyngitis,blood lactate dehydrogenase increased,viral infection,productive cough,cardiac disorder,withdrawal syndrome,infection,gastritis,liver disorder,confusional state,tachypnoea,intestinal perforation,death,atelectasis,pulmonary oedema,intestinal obstruction,jaundice neonatal,splenomegaly,cholestasis,talipes,white blood cell count increased,tremor,dyspnoea,general physical health deterioration,anaphylactic shock,circulatory collapse,blood creatine phosphokinase increased,suicide attempt,inflammation,cystitis haemorrhagic,generalised tonic-clonic seizure,pulmonary embolism,posterior reversible encephalopathy syndrome,respiratory disorder neonatal,hypoxia,hypocalcaemia,hypothyroidism
CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
COC1=CC(=C(C=C1)OC)C(CNC(=O)CN)O,,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,,,,0.0,,,,,,1.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,1.0,,,,,1.0,0.0,,0.0,,,,,,,,,,1.0,,0.0,,0.0,,1.0,,0.0,0.0,,,,,,1.0,,,,0.0,1.0,,,,,,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,1.0,0.0,,,0.0,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,,,,0.0,,,0.0,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,1.0,0.0,0.0,,,,1.0,,,1.0,,,,,,
CC(CC1=CC2=C(C=C1)OCO2)NC,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
C[C@@]12[C@@H]([C@@H](C[C@@H](O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)N(C)C(=O)C9=CC=CC=C9)OC,,,,,,,0.0,0.0,,1.0,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,,,,,,,,,,0.0,,,,,,,0.0,,,0.0,,,1.0,,,,1.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,,1.0,,,,,,,,,0.0,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,1.0,0.0,,,,,,0.0,,,,,1.0,,,,,,,0.0,,,,,,0.0,,0.0,,,,0.0,,,,0.0,,,,,,,,,,,,0.0,0.0,
CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCCNC(=O)[C@H](C)NC(=O)CC[C@H](C(=O)N)NC(=O)[C@H](C)NC(=O)[C@@H](C)O[C@H]([C@H](C=O)NC(=O)C)[C@@H]([C@@H](CO)O)O)OC(=O)CCCCCCCCCCCCCCC.O.[Na+],,1.0,,,,,0.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,0.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC#C[C@@]1(CC[C@@H]2[C@@]1(C[C@@H](C3=C4CCC(=O)C=C4CC[C@@H]23)C5=CC=C(C=C5)N(C)C)C)O,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,,,,,1.0,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,1.0,,,,,,0.0,,,,,,,,,,,
C1[C@@H]([C@H]([C@@H]([C@H](N1CCO)CO)O)O)O,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCN1C[C@@H]([C@H]([C@@H]([C@H]1CO)O)O)O,,0.0,,,,0.0,0.0,1.0,,0.0,0.0,,,1.0,,0.0,1.0,0.0,,1.0,,,,0.0,0.0,,0.0,0.0,,1.0,,,0.0,,1.0,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,,,,,0.0,1.0,,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,,,,0.0,0.0,,0.0,1.0,,1.0,,,1.0,,1.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,0.0,,0.0,,0.0,,0.0,1.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,,,1.0,,1.0,0.0,1.0,,1.0,0.0,0.0,,,,0.0,0.0,,,,1.0,1.0,,0.0,,1.0,,0.0,0.0,1.0,,0.0,,1.0,,,0.0,,,1.0,1.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,1.0,,,0.0,0.0,,0.0,,,1.0,,,0.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,,1.0,1.0,,1.0,,1.0,,,,1.0,0.0,1.0,,,,,0.0,,0.0,,,,1.0,,
CCN(CC)C(=O)[C@@]1(C[C@@H]1CN)C2=CC=CC=C2,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,0.0,,,,,,0.0,,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1=C(C=C(C(=O)N1)C#N)C2=CC=NC=C2,0.0,,1.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,1.0,,,0.0,,0.0,1.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,,,,,0.0,1.0,,,1.0,1.0,,0.0,,,0.0,0.0,0.0,1.0,,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,,1.0,0.0,,0.0,0.0,,0.0,,,1.0,,,,0.0,0.0,,,0.0,1.0,,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,,1.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,,,1.0,,1.0,0.0,0.0,1.0,1.0,,,,,,0.0,0.0,,0.0,,,1.0,,,0.0,,0.0,0.0,,0.0,1.0,,,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,1.0,,0.0,,0.0,,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,1.0,,,,,0.0,0.0,0.0,,1.0,0.0,0.0
CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCCC=CCC=CCC=CCC=CCC=CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,,0.0,0.0,,0.0,,,1.0,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,,,,0.0,,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,1.0,,,,,,0.0,0.0,,,0.0,,,,1.0,,0.0,1.0,,,,0.0,,1.0,,0.0,0.0,0.0,,,,,,0.0,,1.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,,,,0.0,,,,0.0,1.0,0.0,,1.0,,,,1.0,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,0.0,,,,,0.0,0.0,,1.0,,0.0,0.0,,0.0,,1.0,1.0,0.0,0.0,0.0,,0.0,,,,,0.0,,,0.0,,,0.0,1.0,1.0,,,0.0,0.0,,,,0.0,1.0,,1.0,,0.0,,,,,,0.0,,,,1.0,0.0,
CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C=CC(=C4C(=C3C(=O)[C@@]2(C(=C(C1=O)C(=O)N)O)O)O)O)N(C)C,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,0.0,0.0,,1.0,,,0.0,1.0,0.0,0.0,,0.0,1.0,0.0,0.0,,,,0.0,,,0.0,,1.0,0.0,,1.0,0.0,,,,0.0,,1.0,0.0,0.0,0.0,1.0,,0.0,1.0,,0.0,,1.0,,,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,,,1.0,0.0,,,1.0,0.0,,0.0,1.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,1.0,0.0,,,,,,,0.0,1.0,0.0,,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,,0.0,,1.0,,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,,,0.0,,0.0,,1.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,,1.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,
C1=CC2=NC=C(N2C=C1)CC(O)(P(=O)(O)O)P(=O)(O)O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1CCN(CC1)C2=NC(=N)N(C(=C2)N)O,,,0.0,1.0,,,,,,,,,,,,,0.0,,,,,,,0.0,,,0.0,0.0,,0.0,,1.0,,,1.0,,0.0,,1.0,0.0,,,0.0,,,,1.0,0.0,,,1.0,,,,,,,,,0.0,,,,,,,0.0,,1.0,,,,,,,,0.0,,,0.0,,,,1.0,,,0.0,1.0,,,0.0,0.0,,,0.0,,,,,0.0,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,0.0,,0.0,,,,,0.0,,,,0.0,,0.0,,,1.0,,,,,,,0.0,,,0.0,,,,,,,,,,,,0.0,,,,0.0,,0.0,,0.0,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,0.0,,,,,,,,0.0,,,,0.0,,,,,1.0,0.0,,,,
CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)COP(=O)([O-])S[C@H]3C[C@@H](O[C@@H]3COP(=O)([O-])S[C@H]4C[C@@H](O[C@@H]4COP(=O)([O-])S[C@H]5C[C@@H](O[C@@H]5COP(=O)([O-])S[C@H]6C[C@@H](O[C@@H]6COP(=O)([O-])S[C@H]7C[C@@H](O[C@@H]7COP(=O)([O-])S[C@H]8C[C@@H](O[C@@H]8COP(=O)([O-])S[C@H]9C[C@@H](O[C@@H]9COP(=O)([O-])S[C@@H]1[C@H](O[C@H]([C@@H]1OCCOC)N1C=C(C(=NC1=O)N)C)COP(=O)([O-])S[C@@H]1[C@H](O[C@H]([C@@H]1OCCOC)N1C=C(C(=O)NC1=O)C)COP(=O)([O-])S[C@@H]1[C@H](O[C@H]([C@@H]1OCCOC)N1C=C(C(=NC1=O)N)C)COP(=O)([O-])S[C@@H]1[C@H](O[C@H]([C@@H]1OCCOC)N1C=C(C(=NC1=O)N)C)COP(=O)([O-])S[C@@H]1[C@H](O[C@H]([C@@H]1OCCOC)N1C=NC2=C1N=C(NC2=O)N)CO)N1C=NC2=C(N=CN=C21)N)N1C=NC2=C1N=C(NC2=O)N)N1C=C(C(=O)NC1=O)C)N1C=C(C(=NC1=O)N)C)N1C=C(C(=O)NC1=O)C)N1C=NC2=C1N=C(NC2=O)N)N1C=C(C(=NC1=O)N)C)SP(=O)([O-])OC[C@@H]1[C@H](C[C@@H](O1)N1C=C(C(=O)NC1=O)C)SP(=O)([O-])OC[C@@H]1[C@H](C[C@@H](O1)N1C=C(C(=NC1=O)N)C)SP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N1C=NC2=C1N=C(NC2=O)N)OCCOC)SP(=O)([O-])OC[C@H]1[C@@H]([C@@H]([C@H](O1)N1C=C(C(=NC1=O)N)C)OCCOC)SP(=O)([O-])OC[C@H]1[C@@H]([C@@H]([C@H](O1)N1C=NC2=C(N=CN=C21)N)OCCOC)SP(=O)([O-])OC[C@H]1[C@@H]([C@@H]([C@H](O1)N1C=C(C(=NC1=O)N)C)OCCOC)SP(=O)([O-])OC[C@H]1[C@@H]([C@@H]([C@H](O1)N1C=C(C(=NC1=O)N)C)OCCOC)O,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
C1=CC=C(C=C1)[C@H](CNCCC2=CC=C(C=C2)NC(=O)CC3=CSC(=N3)N)O,,0.0,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,0.0,,,,0.0,,,1.0,1.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1CCN2C(C1)C3=CC=CC=C3CC4=C2N=CC=C4,,0.0,0.0,0.0,,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,0.0,,0.0,1.0,,1.0,,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,0.0,,,,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,,1.0,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1.0,,0.0,,,1.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,0.0,,,,1.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,,,0.0,0.0,0.0,1.0,0.0,,,0.0,,,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,,,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,1.0,,0.0,,0.0,,0.0,,0.0,1.0,,1.0,0.0,,,,0.0,1.0,,,0.0,,,1.0,0.0,0.0,
CCCCC(C)(C/C=C/[C@H]1[C@@H](CC(=O)[C@@H]1CCCCCCC(=O)OC)O)O,,,,,,0.0,0.0,0.0,0.0,,,,0.0,,1.0,,,,,,,0.0,,,,1.0,,,0.0,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,1.0,,,0.0,,,1.0,,,,,0.0,,,,,,1.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,1.0,0.0,,,,,,,0.0,1.0,,,,,,,,1.0,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,0.0,,0.0,,0.0,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,,,,,,,,0.0,,,,1.0,,,,,1.0,,,,0.0,,0.0,,0.0,,0.0,,,,0.0,,,,0.0,,,,,,,,0.0,,,,,,0.0,,,0.0,0.0,,,1.0,,,,,,0.0,,,,,,,,1.0,,,0.0
C/C(=N\N=C(N)N)/C=N/N=C(N)N,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1=C(C(=O)C2=C(C1=O)N3C[C@H]4[C@@H]([C@@]3([C@@H]2COC(=O)N)OC)N4)N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
C1=CC=C(C(=C1)C(C2=CC=C(C=C2)Cl)C(Cl)Cl)Cl,,0.0,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,0.0,,,,0.0,,1.0,,,,,,,,,,,,,,1.0,0.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,1.0,0.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,0.0,,,0.0,,,0.0,,,0.0,1.0,,0.0,,0.0,0.0,1.0,1.0,,,,0.0,1.0,,0.0,1.0,,0.0,0.0,1.0,0.0,,1.0,,1.0,0.0,0.0,,0.0,1.0,1.0,,0.0,0.0,,0.0,0.0,,0.0,,,,1.0,,,,,0.0,,,0.0,,,0.0,0.0,1.0,0.0,0.0,,,,0.0,1.0,,,0.0,,1.0,,,0.0,0.0,0.0,,,1.0,,0.0,,,0.0,,,0.0,1.0,0.0,,0.0,0.0,0.0,,1.0,,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,,0.0,0.0,0.0,1.0,,0.0,0.0,,0.0,,,0.0,0.0,1.0,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,,,,1.0,,,,,,1.0,,0.0,0.0,0.0,1.0,0.0,,0.0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,,0.0,,0.0,1.0,0.0
C[N+]1(CCC2=CC(=C(C=C2[C@H]1CC3=CC(=C(C(=C3)OC)OC)OC)OC)OC)CCCOC(=O)CC/C=C/CCC(=O)OCCC[N+]4(CCC5=CC(=C(C=C5[C@H]4CC6=CC(=C(C(=C6)OC)OC)OC)OC)OC)C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,
